broadcast_id,product_no,product_key,name,brand_name,mall_name,image_url,price,sale_price,discount_rate,status,broadcast_product_status,is_represent,live_discount_active,product_url,crawled_at
1919934,9418833247,9418833247,[라이브특가][동원산업] 참치회 참다랑어 중뱃살 500g,동원참치,동원산업 공식스토어,https://shop-phinf.pstatic.net/20240807_24/1723017460817Cl2zd_JPEG/5377453821904563_1852402984.jpg,49900,99000,49,SALE,SALE,True,False,https://smartstore.naver.com/main/products/9418833247,2026-05-20T15:24:55.536808+00:00
1912768,13502863136,13502863136,"[네이버 단독] 벨리곰X이너비 먹는 PDRN 리즈 저분자콜라겐 히알루론산 14포, 2개",이너비,CJ웰케어 스토어,https://shop-phinf.pstatic.net/20260513_80/1778634029291yDapB_JPEG/80578043074213231_717093183.jpg,44000,76000,42,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13502863136,2026-05-20T15:24:55.536808+00:00
1897446,11395573221,11395573221,"천호엔케어 어린이 유아 성장기 지리산 흑염소즙 보아 흑염소진액 엑기스 30포, 1개",천호엔케어,천호엔케어,https://shop-phinf.pstatic.net/20260116_247/1768543668327hRzP9_JPEG/102676433458397398_2029226686.jpg,49900,69000,27,SALE,SALE,True,False,https://smartstore.naver.com/main/products/11395573221,2026-05-20T15:24:55.536808+00:00
1904320,12731466049,12731466049,"고려은단 멀티비타민 올인원 60정 (4종 택2), 총 4개",고려은단,고려은단몰,https://shop-phinf.pstatic.net/20260318_134/1773791803842khcgi_JPEG/43345453980880396_1879678870.jpg,81900,91600,10,SALE,SALE,False,False,https://smartstore.naver.com/main/products/12731466049,2026-05-20T15:24:56.043541+00:00
1920695,12904767058,12904767058,한미양행 알부민 프리미엄 골드 맥스,리쥬엑스,오카라이브,https://shop-phinf.pstatic.net/20260106_289/1767668642392rf71x_JPEG/49368209088393077_981090072.jpg,49900,256200,80,SALE,SALE,False,False,https://smartstore.naver.com/main/products/12904767058,2026-05-20T15:24:56.043541+00:00
1923599,5142361686,5142361686,은영이떡볶이 쫄깃생밀떡 떡볶이 밀키트 2인분 보통맛,은영이떡볶이,은영이떡볶이,https://shop-phinf.pstatic.net/20240823_189/17243820965149gWlu_PNG/4516328244717218_1953901387.png,6500,9500,31,SALE,SALE,False,False,https://smartstore.naver.com/main/products/5142361686,2026-05-20T15:24:56.043541+00:00
1920321,13457623795,13457623795,"얼라이브 맥스비타 트위스트샷  , 7개입, 1개",네츄럴라이프얼라이브,네츄럴라이프 공식몰,https://shop-phinf.pstatic.net/20260502_15/1777658535210Hhi16_PNG/24938178853633327_469941967.png,17900,21000,14,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13457623795,2026-05-20T15:24:56.646362+00:00
1919733,13515619703,13515619703,열매당 1인과일 정기배송 제철 과일꾸러미,열매당,열매당과일,https://shop-phinf.pstatic.net/20260514_24/1778733812483K8rQx_PNG/62544711302812866_1962465009.png,32900,49000,32,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13515619703,2026-05-20T15:24:56.646362+00:00
1918903,6874332422,6874332422,김춘자명인 국내산100% 전라도 배추 김치 포기 김장김치 10kg 주문,밥에는배추김치,강원도할매 김춘자명인김치,https://shop-phinf.pstatic.net/20230320_237/167928986598758gYc_PNG/80425699789192095_986418728.png,58900,80690,27,SALE,SALE,True,False,https://smartstore.naver.com/main/products/6874332422,2026-05-20T15:24:56.646362+00:00
1915866,5665982532,5665982532,"[설탕대체 대체당] 자연지애 눈꽃 스테비아 에리스리톨 1kg, 5개",자연지애,자연지애,https://shop-phinf.pstatic.net/20230731_243/1690792426725SDVKL_JPEG/1729300743206875_1016978923.jpg,39900,75000,46,SALE,SALE,False,False,https://smartstore.naver.com/main/products/5665982532,2026-05-20T15:24:56.646362+00:00
1893554,7830757140,7830757140,시티델리 BEST 냉동 파스타&라이스 3팩 택,삼립,SPC삼립 공식몰,https://shop-phinf.pstatic.net/20260224_9/1771910215022hElzF_PNG/14746573474029972_1599962810.png,15900,19400,18,SALE,SALE,True,False,https://smartstore.naver.com/main/products/7830757140,2026-05-20T15:24:56.646362+00:00
1904333,13528055797,13528055797,[5/19 라이브 한정] 마그랩 포 스트레스 20개입 선물세트 6박스 + 포 에너지 1세트 + 젤리푸푸 1세트 증정,마그랩,동화약품 헬스케어,https://shop-phinf.pstatic.net/20260519_105/1779177912168TM22r_JPEG/113310783306596851_454497397.jpg,148000,468000,68,CLOSE,CLOSE,True,False,https://smartstore.naver.com/main/products/13528055797,2026-05-20T15:24:56.646362+00:00
1904158,6576886971,6576886971,"주영엔에스 관절엔 콘드로이친 1200 60정, 5개",주영엔에스,주영엔에스,https://shop-phinf.pstatic.net/20260519_277/1779151445108xJcnV_JPEG/1083849914452197_1184895873.jpg,270000,495000,45,SALE,SALE,True,False,https://smartstore.naver.com/main/products/6576886971,2026-05-20T15:24:56.646362+00:00
1918632,8709798646,8709798646,뭇나 초간편 뼈없는 소갈비찜 2인분 외 5종 곰탕 한우불고기 갈비탕 LA갈비 냉동 캠핑 한우 한돈 밀키트,뭇나,대정한우,https://shop-phinf.pstatic.net/20260317_113/1773717643800J0mbK_PNG/107850514901882972_1021694685.png,13990,19900,29,SALE,SALE,True,False,https://smartstore.naver.com/main/products/8709798646,2026-05-20T15:24:57.479739+00:00
1923998,5348388501,5348388501,(광동 직영) 삼다수 무라벨 2L 6개+6개 (총 12개) (유 무라벨 랜덤발송),삼다수,광동제약 직영스토어,https://shop-phinf.pstatic.net/20250410_69/1744246418995tMff3_JPEG/70829617812266913_1655533480.jpg,12400,13460,7,SALE,SALE,False,False,https://smartstore.naver.com/main/products/5348388501,2026-05-20T15:24:58.209163+00:00
1923446,8450058348,8450058348,5+5 바로먹는 16칼로리 식단관리 미역국수(총10팩),고수의집밥,고수의집밥,https://shop-phinf.pstatic.net/20241111_32/17313110525301xhf3_JPEG/65443974655904131_1174097168.jpg,19900,24900,20,SALE,SALE,True,False,https://smartstore.naver.com/main/products/8450058348,2026-05-20T15:24:58.209163+00:00
1923291,10471982542,10471982542,"평택 모자숯불갈비 수제 갈비탕 기본, 900g, 1개",인생식탁,인생식탁,https://shop-phinf.pstatic.net/20240702_9/1719909528723AcMxy_JPEG/27221131537643805_695792329.jpg,8500,11000,22,SALE,SALE,False,False,https://smartstore.naver.com/main/products/10471982542,2026-05-20T15:24:58.209668+00:00
1923196,6019501875,6019501875,초정담 무항생제 진한 사골곰탕 설렁탕 곰국 한우곰탕 아기 아이 진국 사골육수 (500ml),초정담,초정담,https://shop-phinf.pstatic.net/20241030_286/1730266642445zlTxX_JPEG/6753950535195696_977859786.jpg,15900,18900,15,SALE,SALE,True,False,https://smartstore.naver.com/main/products/6019501875,2026-05-20T15:24:58.209668+00:00
1920019,13020911250,13020911250,[영산홍어] 흑산도 홍어회 200g/300g,영산홍어,영산홍어 홍선가 공식몰,https://shop-phinf.pstatic.net/20260126_18/1769393666235izDyP_JPEG/24091967315870636_1670145249.jpg,24000,24000,0,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13020911250,2026-05-20T15:24:58.209668+00:00
1919931,9418833247,9418833247,[라이브특가][동원산업] 참치회 참다랑어 중뱃살 500g,동원참치,동원산업 공식스토어,https://shop-phinf.pstatic.net/20240807_24/1723017460817Cl2zd_JPEG/5377453821904563_1852402984.jpg,49900,99000,49,SALE,SALE,True,False,https://smartstore.naver.com/main/products/9418833247,2026-05-20T15:24:58.209668+00:00
1922598,13513316021,13513316021,돼지 특수부위 꼬들살 꼬들오겹살 모소리살 삼각살 한돈 300g 500g,,히포펀치,https://shop-phinf.pstatic.net/20260511_190/1778473872337No74P_PNG/112606745383442074_386182245.png,24900,26900,7,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13513316021,2026-05-20T15:24:58.209668+00:00
1922407,8298315793,8298315793,사과 청송 부사 꿀사과 당도선별 13브릭스 꿀땡이사과 3kg 5kg,꿀땡이사과,온거로 먹는 청송꿀땡이사과,https://shop-phinf.pstatic.net/20260117_298/1768616431134I7pGY_PNG/102749294225193090_1240766809.png,53900,80000,32,SALE,SALE,True,False,https://smartstore.naver.com/main/products/8298315793,2026-05-20T15:24:58.209668+00:00
1910676,13380509239,13380509239,"알마자라스 유기농 올리브오일 100% 스페인 엑스트라버진 14포, 10개",BIILD,빌드 공식몰,https://shop-phinf.pstatic.net/20260427_60/17772705597975gQNI_PNG/31803777859809053_1781400216.png,59900,81000,26,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13380509239,2026-05-20T15:24:58.209668+00:00
1900932,5351763086,5351763086,"독일 로트벡쉔 이뮨샷 액상 종합멀티비타민 마시는 올인원 비타민플러스 60개입, 1개",로트벡쉔,로트벡쉔 코리아,https://shop-phinf.pstatic.net/20260423_291/1776910555985Juzfo_JPEG/111043471116562930_1740188916.jpg,299000,474000,36,CLOSE,CLOSE,True,False,https://smartstore.naver.com/main/products/5351763086,2026-05-20T15:24:58.209668+00:00
1924169,11471089619,11471089619,스페인 엑스트라버진 올리브오일 1L 최상급 올리브유 산도 0.3대 저온압착,더건강플러스,더 건강 플러스,https://shop-phinf.pstatic.net/20251119_101/17635282967316eyAb_PNG/97661157863480508_382575012.png,16100,29300,45,SALE,SALE,False,False,https://smartstore.naver.com/main/products/11471089619,2026-05-20T15:24:58.993909+00:00
1923285,11471089619,11471089619,스페인 엑스트라버진 올리브오일 1L 최상급 올리브유 산도 0.3대 저온압착,더건강플러스,더 건강 플러스,https://shop-phinf.pstatic.net/20251119_101/17635282967316eyAb_PNG/97661157863480508_382575012.png,16100,29300,45,SALE,SALE,False,False,https://smartstore.naver.com/main/products/11471089619,2026-05-20T15:24:58.993909+00:00
1920672,13177444212,13177444212,"2-3인분 영주네 집밥김치찜 매운김치찜 묵은지 돼지고기, 1kg, 1개",영주네장독대,영주네장독대,https://shop-phinf.pstatic.net/20260222_156/1771758541035wF0es_JPEG/40417975896693764_327368199.jpg,19000,22000,13,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13177444212,2026-05-20T15:25:00.166675+00:00
1923990,10440667676,10440667676,천도복숭아 신선 신비복숭아 황도 1kg 2kg,산지이야기,산지이야기,https://shop-phinf.pstatic.net/20250531_159/1748661438815L90Xb_JPEG/6486916637655571_733147995.jpg,18900,24000,21,SALE,SALE,False,False,https://smartstore.naver.com/main/products/10440667676,2026-05-20T15:25:00.927340+00:00
1920277,13539580580,13539580580,대구 서구 식품제조업소 금성제면 구포쫄깃국수 구포치자국수 국산 쌀떡 쌀떡볶이 세트,,미드운 MIDEUN,https://shop-phinf.pstatic.net/20260517_110/1778982267329ylp2p_JPEG/113115097727637419_752221744.jpg,19900,19900,0,CLOSE,CLOSE,True,False,https://smartstore.naver.com/main/products/13539580580,2026-05-20T15:25:00.927340+00:00
1923937,7585045395,7585045395,대표상품 뽈락 3마리 열기 적어 반건조 손질완료,,죽은척하는생선가게,https://shop-phinf.pstatic.net/20260219_253/1771494703054ABCJa_PNG/55867120141548119_532654851.png,15000,18000,16,SALE,SALE,False,False,https://smartstore.naver.com/main/products/7585045395,2026-05-20T15:25:00.927340+00:00
1922406,8298315793,8298315793,사과 청송 부사 꿀사과 당도선별 13브릭스 꿀땡이사과 3kg 5kg,꿀땡이사과,온거로 먹는 청송꿀땡이사과,https://shop-phinf.pstatic.net/20260117_298/1768616431134I7pGY_PNG/102749294225193090_1240766809.png,53900,80000,32,SALE,SALE,True,False,https://smartstore.naver.com/main/products/8298315793,2026-05-20T15:25:00.927340+00:00
1920016,13020911250,13020911250,[영산홍어] 흑산도 홍어회 200g/300g,영산홍어,영산홍어 홍선가 공식몰,https://shop-phinf.pstatic.net/20260126_18/1769393666235izDyP_JPEG/24091967315870636_1670145249.jpg,24000,24000,0,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13020911250,2026-05-20T15:25:00.927340+00:00
1919927,5787855170,5787855170,[동원산업]  노르웨이 항공직송 생연어 500g 연어깍두기 연어큐브 연어횟감 연어회,동원산업,동원산업 공식스토어,https://shop-phinf.pstatic.net/20251218_261/1766022649075IV8Jc_PNG/27912469732911030_445437222.png,23900,29800,19,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5787855170,2026-05-20T15:25:00.927340+00:00
1917152,5357557521,5357557521,수향미 10kg 찰진쌀 여리향 선택 햅쌀 골든퀸3호 누룽지향,햇쌀가게,햇쌀가게,https://shop-phinf.pstatic.net/20230106_160/1672996761214ekSUU_JPEG/7920266121209765_1503121632.jpeg,38800,39000,0,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5357557521,2026-05-20T15:25:00.927340+00:00
1923284,11471089619,11471089619,스페인 엑스트라버진 올리브오일 1L 최상급 올리브유 산도 0.3대 저온압착,더건강플러스,더 건강 플러스,https://shop-phinf.pstatic.net/20251119_101/17635282967316eyAb_PNG/97661157863480508_382575012.png,16100,29300,45,SALE,SALE,False,False,https://smartstore.naver.com/main/products/11471089619,2026-05-20T15:25:01.810953+00:00
1919574,7612468361,7612468361,힘가네 배 도라지청 약도라지청 도라지 진액 국산 650g,힘가네,힘가네,https://shop-phinf.pstatic.net/20251128_299/1764291678262Jewt6_JPEG/18736060013458878_1760220205.jpg,58000,100000,42,SALE,SALE,False,False,https://smartstore.naver.com/main/products/7612468361,2026-05-20T15:25:01.810953+00:00
1923843,13412190294,13412190294,맥주안주 조미 두절 촉촉 손질 앵치 반건조 건어물 한입 노가리 200g,김천농수산,김천농수산,https://shop-phinf.pstatic.net/20260417_183/1776386664719RJ8rp_PNG/110519579780360368_1400602387.png,10900,70000,84,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13412190294,2026-05-20T15:25:01.810953+00:00
1920693,13527037163,13527037163,[우체국쇼핑] 한우 1++ 특별한 홈파티 모듬구이 400g+400g(꽃등심+갈비살+치마살+부채살or특수부위) 각부위 200g내외,,우체국 쇼핑몰,https://shop-phinf.pstatic.net/20240828_33/1724826252738pbO0Q_JPEG/4739062604132414_470663286.jpg,58900,58900,0,CLOSE,CLOSE,True,False,https://smartstore.naver.com/main/products/13527037163,2026-05-20T15:25:01.810953+00:00
1919882,7243500302,7243500302,영덕 붉은대게이득 통조림 다리살,쿨애비,crabmarket,https://shop-phinf.pstatic.net/20250704_12/1751619657017Pf7dY_PNG/85752480104354560_513657175.png,15000,20000,25,SALE,SALE,True,False,https://smartstore.naver.com/main/products/7243500302,2026-05-20T15:25:01.810953+00:00
1918996,5563409963,5563409963,"[휴온스N] 메리트C산 3000mg 고함량 영국산 DSM 비타민C 3개월분, 90포 1박스",메리트C,휴온스N,https://shop-phinf.pstatic.net/20251022_209/1761129821667VsT1E_JPEG/6316317802061940_1918766437.jpg,39900,55000,27,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5563409963,2026-05-20T15:25:01.810953+00:00
1921065,10702346473,10702346473,"힐링포뮬라 호라산밀 효소 분말 골드 100회분 곡물 소화 발효 카뮤트효소 가루 300g, 1개",힐링포뮬라,헬스케어커머스 힐링팩토리,https://shop-phinf.pstatic.net/20250401_112/1743491320333ad6zF_JPEG/24099403878957738_1360461543.jpg,14900,25000,40,SALE,SALE,True,False,https://smartstore.naver.com/main/products/10702346473,2026-05-20T15:25:03.395193+00:00
1922405,8298315793,8298315793,사과 청송 부사 꿀사과 당도선별 13브릭스 꿀땡이사과 3kg 5kg,꿀땡이사과,온거로 먹는 청송꿀땡이사과,https://shop-phinf.pstatic.net/20260117_298/1768616431134I7pGY_PNG/102749294225193090_1240766809.png,53900,80000,32,SALE,SALE,True,False,https://smartstore.naver.com/main/products/8298315793,2026-05-20T15:25:03.395193+00:00
1920014,13020911250,13020911250,[영산홍어] 흑산도 홍어회 200g/300g,영산홍어,영산홍어 홍선가 공식몰,https://shop-phinf.pstatic.net/20260126_18/1769393666235izDyP_JPEG/24091967315870636_1670145249.jpg,24000,24000,0,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13020911250,2026-05-20T15:25:04.138279+00:00
1919911,5787855170,5787855170,[동원산업]  노르웨이 항공직송 생연어 500g 연어깍두기 연어큐브 연어횟감 연어회,동원산업,동원산업 공식스토어,https://shop-phinf.pstatic.net/20251218_261/1766022649075IV8Jc_PNG/27912469732911030_445437222.png,23900,29800,19,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5787855170,2026-05-20T15:25:04.138279+00:00
1910727,13459408610,13459408610,피그인더가든 리얼오트 프로틴 쉐이크 50g 10입 (그레인/카카오/고구마),삼립,SPC삼립 공식몰,https://shop-phinf.pstatic.net/20260427_63/1777291610355GcvTT_PNG/31809602657344964_1558073844.png,20900,29500,29,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13459408610,2026-05-20T15:25:04.138279+00:00
1923681,13046159923,13046159923,봄 제철 손질 도다리쑥국 밀키트 재료 세트 알가자미 반건조 구이용,김천농수산,김천농수산,https://shop-phinf.pstatic.net/20260325_183/1774429886525HfIcH_PNG/29090325295508046_122667470.png,20900,28000,25,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13046159923,2026-05-20T15:25:04.138279+00:00
1923283,11471089619,11471089619,스페인 엑스트라버진 올리브오일 1L 최상급 올리브유 산도 0.3대 저온압착,더건강플러스,더 건강 플러스,https://shop-phinf.pstatic.net/20251119_101/17635282967316eyAb_PNG/97661157863480508_382575012.png,16100,29300,45,SALE,SALE,False,False,https://smartstore.naver.com/main/products/11471089619,2026-05-20T15:25:04.996172+00:00
1921301,7543923552,7543923552,태극사계 홍삼스틱 30포 홍삼진액 사포닌 35.3mg 초고함량 6년근 풍기인삼 어버이날선물,태극사계,태극사계,https://shop-phinf.pstatic.net/20260401_79/1775017985218uMtTx_JPEG/221439332675225_79500408.jpg,90000,120000,25,SALE,SALE,False,False,https://smartstore.naver.com/main/products/7543923552,2026-05-20T15:25:04.996172+00:00
1920296,5600013207,5600013207,[덕산농협] 오감드레 진천 백다다기 오이4kg내외(20개 내외),,충북농협온마켓,https://shop-phinf.pstatic.net/20240409_151/17126473834358FIDE_JPEG/39950067316593547_397965397.jpg,10300,10300,0,SALE,SALE,False,False,https://smartstore.naver.com/main/products/5600013207,2026-05-20T15:25:04.996172+00:00
1919881,7243500302,7243500302,영덕 붉은대게이득 통조림 다리살,쿨애비,crabmarket,https://shop-phinf.pstatic.net/20250704_12/1751619657017Pf7dY_PNG/85752480104354560_513657175.png,15000,20000,25,SALE,SALE,True,False,https://smartstore.naver.com/main/products/7243500302,2026-05-20T15:25:04.996172+00:00
1918393,6516292522,6516292522,국내산 신선한 선별 26년 햇 양파 단단 아삭 특 사이즈,농협이마켓,익산원예농협 농협이마켓,https://shop-phinf.pstatic.net/20240401_123/1711935398624n115v_JPEG/113071241302066328_514987473.jpg,6500,10000,35,SALE,SALE,True,False,https://smartstore.naver.com/main/products/6516292522,2026-05-20T15:25:04.996172+00:00
1904284,9348757046,9348757046,"비윗유 호주 프로폴리스 스프레이 30ml, 호주직수입 목에 뿌리는 쓰지 않은 프로폴리스 원액",비윗유,비윗유,https://shop-phinf.pstatic.net/20250915_131/1757913465496MPidf_PNG/92046364607502313_207235400.png,20220,28000,27,SALE,SALE,True,False,https://smartstore.naver.com/main/products/9348757046,2026-05-20T15:25:05.786498+00:00
1923596,7243500302,7243500302,영덕 붉은대게이득 통조림 다리살,쿨애비,crabmarket,https://shop-phinf.pstatic.net/20250704_12/1751619657017Pf7dY_PNG/85752480104354560_513657175.png,15000,20000,25,SALE,SALE,True,False,https://smartstore.naver.com/main/products/7243500302,2026-05-20T15:25:05.786498+00:00
1922404,8298315793,8298315793,사과 청송 부사 꿀사과 당도선별 13브릭스 꿀땡이사과 3kg 5kg,꿀땡이사과,온거로 먹는 청송꿀땡이사과,https://shop-phinf.pstatic.net/20260117_298/1768616431134I7pGY_PNG/102749294225193090_1240766809.png,53900,80000,32,SALE,SALE,True,False,https://smartstore.naver.com/main/products/8298315793,2026-05-20T15:25:05.786498+00:00
1910679,8618799309,8618799309,"[유당프리 해각칼슘] 국내산칼슘 마그네슘 비타민D 응 뼈건강엔 칼마디 K2 임산부 골다공증예방 90정, 1개",흰여울팜,흰여울팜,https://shop-phinf.pstatic.net/20260420_90/1776620451543brUV0_PNG/56016972681000299_605650831.png,42000,42000,0,SALE,SALE,False,False,https://smartstore.naver.com/main/products/8618799309,2026-05-20T15:25:05.786498+00:00
1922463,13360392800,13360392800,가정의달 기획 레인보우 과일큐브치즈 5팩 /10팩 4종 SET,단미푸드,단미푸드,https://shop-phinf.pstatic.net/20260406_133/1775459465829lpH7L_PNG/101933354607048396_525168931.png,30000,40000,25,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13360392800,2026-05-20T15:25:06.628080+00:00
1923282,11471089619,11471089619,스페인 엑스트라버진 올리브오일 1L 최상급 올리브유 산도 0.3대 저온압착,더건강플러스,더 건강 플러스,https://shop-phinf.pstatic.net/20251119_101/17635282967316eyAb_PNG/97661157863480508_382575012.png,16100,29300,45,SALE,SALE,False,False,https://smartstore.naver.com/main/products/11471089619,2026-05-20T15:25:06.628080+00:00
1894418,5261425970,5261425970,볶은 참깨 150g 국산 저온 로스팅 볶음 통깨 농부창고,농부창고,농부창고,https://shop-phinf.pstatic.net/20230917_56/1694915825340PLSJU_JPEG/8804683123198012_1747654997.JPG,13900,23770,41,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5261425970,2026-05-20T15:25:07.498362+00:00
1882495,5562589458,5562589458,[1+1]VSL3 브이에스엘 밸런스 장건강 100억 생 유산균 비타민D 4개월분120캡슐,브이에스엘,VSL3,https://shop-phinf.pstatic.net/20240924_283/1727173964754RVTHh_JPEG/61306817838744090_826049129.jpg,182000,256000,28,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5562589458,2026-05-20T15:25:07.498362+00:00
1922982,12564898917,12564898917,[밋앤밀] 난각번호 1번 자연방목 무항생제 유정란 혼합(대란/특란) 40구,밋앤밀,밋앤밀,https://shop-phinf.pstatic.net/20251020_216/1760935289428hPTej_JPEG/95068208546377089_1323097978.jpg,26900,26900,0,SALE,SALE,False,False,https://smartstore.naver.com/main/products/12564898917,2026-05-20T15:25:07.498362+00:00
1922462,5448824030,5448824030,청주 은영이떡볶이 즉석떡볶이 밀키트 2인분 밀떡볶이 4가지맛 캠핑음식,고수의집밥,고수의집밥,https://shop-phinf.pstatic.net/20250602_130/1748854419235cOcp3_JPEG/29485742043794618_447475928.jpg,5990,10000,40,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5448824030,2026-05-20T15:25:07.498362+00:00
1916655,13517812540,13517812540,[핏트] 온 가족이 함께 먹는 속편한 단백질쉐이크,,콰티,https://shop-phinf.pstatic.net/20260512_165/1778566395598K7YVz_PNG/26056962491592246_1039251726.png,62800,101100,37,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13517812540,2026-05-20T15:25:07.498362+00:00
1912741,12154127416,12154127416,"[슈퍼적립 / 6개월분] CJ 바이오코어 500억 보장 부자 화사 유산균 상온보관 프로바이오틱스 90캡슐, 4개",바이오코어,CJ웰케어 스토어,https://shop-phinf.pstatic.net/20260325_103/1774417217459hn8Hj_JPEG/43076652301548162_1943318827.jpg,175000,388000,54,SALE,SALE,True,False,https://smartstore.naver.com/main/products/12154127416,2026-05-20T15:25:07.498362+00:00
1911170,7972464290,7972464290,"[6개월] 이너플로라 여성 질 건강 유산균 / 덴마크 프로바이오틱스 UREX 임산부 60캡슐, 3개",이너플로라,뉴오리진,https://shop-phinf.pstatic.net/20251210_24/17653549332698BzUp_JPEG/19514872780886541_1524212190.jpg,118000,300000,60,SALE,SALE,True,False,https://smartstore.naver.com/main/products/7972464290,2026-05-20T15:25:08.252265+00:00
1910195,5654048425,5654048425,[농할쿠폰] 원뿔 1등급 한우 등심 구이용 캠핑 스테이크 설로인 소고기 100g,한우이츠,한우이츠,https://shop-phinf.pstatic.net/20260319_165/1773887368471vjv2Q_PNG/99062234208391936_1740167650.png,8600,55000,84,SALE,SALE,True,False,https://smartstore.naver.com/main/products/5654048425,2026-05-20T15:25:08.252265+00:00
1906186,11659181786,11659181786,그로우잇 단백질 쉐이크 파우치 저당 식사대용 혼합 2팩 (14개입) 외 2종 오트그레인+크런치초코,그로우잇,그로우잇.,https://shop-phinf.pstatic.net/20250218_286/1739864655218tkBXM_JPEG/73997422342113568_345266285.jpg,52000,77000,32,SALE,SALE,True,False,https://smartstore.naver.com/main/products/11659181786,2026-05-20T15:25:08.252265+00:00
1903778,9841024287,9841024287,"[슈퍼적립 10%][4개월] 내츄럴플러스 초임계 알티지(rTG) 오메가3 맥스퓨어 2000 60캡슐, 4개",내츄럴플러스,내츄럴플러스,https://shop-phinf.pstatic.net/20260511_219/17784635263047aRJ5_JPEG/28133500413478765_1724076947.jpg,115000,200000,42,SALE,SALE,True,False,https://smartstore.naver.com/main/products/9841024287,2026-05-20T15:25:08.252265+00:00
1902191,13341286295,13341286295,"[최대 4,300p] 풀무원 리셋클렌즈 48시간 (ABC, CCA, 레몬&케일) 클렌즈주스",풀무원,풀무원건강생활,https://shop-phinf.pstatic.net/20260508_176/1778229188484eD9ER_JPEG/30436982334694056_644650657.jpg,21900,28000,21,SALE,SALE,False,False,https://smartstore.naver.com/main/products/13341286295,2026-05-20T15:25:08.252265+00:00
1896308,2515415205,2515415205,베지밀 뼈에좋은 칼슘 두유 검은콩 190ml 48팩,베지밀,베지밀-이데이몰,https://shop-phinf.pstatic.net/20260203_108/1770107754975jPFzm_JPEG/22823315440650720_294279557.jpg,24900,50400,50,SALE,SALE,True,False,https://smartstore.naver.com/main/products/2515415205,2026-05-20T15:25:08.252265+00:00
1923295,5142361686,5142361686,은영이떡볶이 쫄깃생밀떡 떡볶이 밀키트 2인분 보통맛,은영이떡볶이,은영이떡볶이,https://shop-phinf.pstatic.net/20240823_189/17243820965149gWlu_PNG/4516328244717218_1953901387.png,6500,9500,31,SALE,SALE,False,False,https://smartstore.naver.com/main/products/5142361686,2026-05-20T15:25:08.252265+00:00
1921163,13029776899,13029776899,속초에서 만든 입술 명란젓 400g 무색소 저염 선동 백명란 파지 구이 알탕,입술명란,입술 LIPSUL,https://shop-phinf.pstatic.net/20260519_2/1779155263677m7MJA_JPEG/33590274469620317_684546356.jpg,16940,29900,43,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13029776899,2026-05-20T15:25:08.252265+00:00
1919880,7243500302,7243500302,영덕 붉은대게이득 통조림 다리살,쿨애비,crabmarket,https://shop-phinf.pstatic.net/20250704_12/1751619657017Pf7dY_PNG/85752480104354560_513657175.png,15000,20000,25,SALE,SALE,True,False,https://smartstore.naver.com/main/products/7243500302,2026-05-20T15:25:08.252265+00:00
1919793,11119576093,11119576093,제주당근 무농약 구좌 흙당근 특품 햇당근 못난이 주스용 쥬스용 3kg 5kg 10kg,제주자연농장,제주자연농장,https://shop-phinf.pstatic.net/20250107_272/1736243589293vi8GD_JPEG/11861650719856854_2081887245.jpg,17000,47800,64,SALE,SALE,True,False,https://smartstore.naver.com/main/products/11119576093,2026-05-20T15:25:09.233203+00:00
1917039,13447333377,13447333377,덴마크산 양념 닭봉,엉파,엉파,https://shop-phinf.pstatic.net/20260427_134/1777271490817VNqTG_JPEG/111404324302040700_1111717102.jpg,11900,11900,0,SALE,SALE,True,False,https://smartstore.naver.com/main/products/13447333377,2026-05-20T15:25:09.233203+00:00
1908676,4520477735,4520477735,소소한형제 한우 육회 육사시미 생차돌박이사시미 뭉티기 육우 HACCP,소소한형제,소소한형제,https://shop-phinf.pstatic.net/20251112_27/1762903508111KKnzD_JPEG/39365419257878724_446393254.jpg,8900,19800,55,SALE,SALE,False,False,https://smartstore.naver.com/main/products/4520477735,2026-05-20T15:25:09.233203+00:00
